accession	parent_clade1	parent_clade2	tclade1_dist	clade2_dist	num_supporting_SNPs	recombination_break_points	breakpoint_midpoint_sites
EPI_ISL_678076	20C-1	19B-3	3	8	11	4	532,5791,20613,24365
EPI_ISL_678076	20A-2	19B-4	2	10	12	4	1521,5791,18986,24365
EPI_ISL_678076	20A-1	19B-4	3	10	13	4	1521,5791,16723,24365
EPI_ISL_678076	20C-1	19B-4	3	10	13	4	532,5791,18986,24365
EPI_ISL_678076	20A-2	19B-1	2	12	14	4	1645,2989,20951,23600
EPI_ISL_678076	20A-1	19B-1	3	12	15	4	1645,2989,18688,23600
EPI_ISL_678076	20C-1	19B-1	3	12	15	4	656,2989,20951,23600
EPI_ISL_678076	19A-2	20C-1	6	3	9	6	532,1110,2099,6942,18787,24365
EPI_ISL_678090	19A-2	20A-1	6	3	9	4	2099,12627,24365,27007
EPI_ISL_678090	19A-4	20A-1	6	3	9	4	1521,12627,24365,25735
EPI_ISL_678090	19A-3	20A-1	8	3	11	6	1521,4556,8579,12288,24628,26819
EPI_ISL_678101	19A-1	20A-1	4	2	6	1	8604
EPI_ISL_678101	20A-1	19B-2	2	6	8	1	5791
EPI_ISL_678101	19A-4	20A-1	7	2	9	1	6942
EPI_ISL_678101	19A-3	20A-1	9	2	11	1	4556
EPI_ISL_678101	20A-1	19B-3	2	9	11	1	5791
EPI_ISL_678101	20A-1	19B-4	2	11	13	1	5791
EPI_ISL_678101	19A-2	20A-1	7	2	9	3	701,2099,6942
EPI_ISL_678101	20A-1	19B-1	2	13	15	3	247,1645,2989
EPI_ISL_678115	19A-1	20A-2	3	2	5	4	1521,8604,18787,24365
EPI_ISL_678115	19A-1	20A-1	3	3	6	4	1521,8604,16524,24365
EPI_ISL_678115	19A-1	20C-1	3	3	6	4	532,8604,18787,24365
EPI_ISL_678115	20A-2	19B-2	2	5	7	4	1521,5791,18787,24365
EPI_ISL_678115	19A-2	20A-2	6	2	8	4	2099,6942,18787,24365
EPI_ISL_678115	19A-4	20A-2	6	2	8	4	1521,6942,18986,24365
EPI_ISL_678115	20A-1	19B-2	3	5	8	4	1521,5791,16524,24365
EPI_ISL_678115	20C-1	19B-2	3	5	8	4	532,5791,18787,24365
EPI_ISL_678115	19A-2	20A-1	6	3	9	4	2099,6942,16524,24365
EPI_ISL_678115	19A-4	20A-1	6	3	9	4	1521,6942,16723,24365
EPI_ISL_678115	19A-4	20C-1	6	3	9	4	532,6942,18986,24365
EPI_ISL_678115	19A-3	20A-2	8	2	10	4	1521,4556,18787,23548
EPI_ISL_678115	20A-2	19B-3	2	8	10	4	1521,5791,20613,24365
EPI_ISL_678115	19A-3	20A-1	8	3	11	4	1521,4556,16524,23548
EPI_ISL_678115	19A-3	20C-1	8	3	11	4	532,4556,18787,23548
EPI_ISL_678115	20A-1	19B-3	3	8	11	4	1521,5791,18350,24365
EPI_ISL_678115	20C-1	19B-3	3	8	11	4	532,5791,20613,24365
EPI_ISL_678115	20A-2	19B-4	2	10	12	4	1521,5791,18986,24365
EPI_ISL_678115	20A-1	19B-4	3	10	13	4	1521,5791,16723,24365
EPI_ISL_678115	20C-1	19B-4	3	10	13	4	532,5791,18986,24365
EPI_ISL_678115	20A-2	19B-1	2	12	14	4	1645,2989,20951,23600
EPI_ISL_678115	20A-1	19B-1	3	12	15	4	1645,2989,18688,23600
EPI_ISL_678115	20C-1	19B-1	3	12	15	4	656,2989,20951,23600
EPI_ISL_678115	19A-2	20C-1	6	3	9	6	532,1110,2099,6942,18787,24365
EPI_ISL_678128	19A-1	20A-3	2	2	4	3	1521,8604,18787
EPI_ISL_678128	19A-1	20A-2	2	3	5	3	1521,8604,18787
EPI_ISL_678128	19A-1	20A-1	2	4	6	3	1521,8604,16524
EPI_ISL_678128	19A-1	20C-1	2	4	6	3	532,8604,18787
EPI_ISL_678128	20B-2	19A-1	5	2	7	3	1521,8604,18787
EPI_ISL_678128	20B-1	19A-1	7	2	9	3	1521,12134,18787
EPI_ISL_678128	20A-3	19B-2	2	4	6	4	1521,5791,18787,25655
EPI_ISL_678128	19A-2	20A-3	5	2	7	4	2099,6942,18787,25927
EPI_ISL_678128	19A-4	20A-3	5	2	7	4	1521,6942,18986,24655
EPI_ISL_678128	20A-2	19B-2	3	4	7	4	1521,5791,18787,26735
EPI_ISL_678128	19A-2	20A-2	5	3	8	4	2099,6942,18787,27007
EPI_ISL_678128	19A-4	20A-2	5	3	8	4	1521,6942,18986,25735
EPI_ISL_678128	20A-1	19B-2	4	4	8	4	1521,5791,16524,26735
EPI_ISL_678128	20C-1	19B-2	4	4	8	4	532,5791,18787,26735
EPI_ISL_678128	19A-2	20A-1	5	4	9	4	2099,6942,16524,27007
EPI_ISL_678128	19A-3	20A-3	7	2	9	4	1521,4556,18787,23548
EPI_ISL_678128	19A-4	20A-1	5	4	9	4	1521,6942,16723,25735
EPI_ISL_678128	19A-4	20C-1	5	4	9	4	532,6942,18986,25735
EPI_ISL_678128	20A-3	19B-3	2	7	9	4	1521,5791,20613,25655
EPI_ISL_678128	20A-2	19B-3	3	7	10	4	1521,5791,20613,26735
EPI_ISL_678128	20A-1	19B-3	4	7	11	4	1521,5791,18350,26735
EPI_ISL_678128	20A-3	19B-4	2	9	11	4	1521,5791,18986,24573
EPI_ISL_678128	20C-1	19B-3	4	7	11	4	532,5791,20613,26735
EPI_ISL_678128	20A-2	19B-4	3	9	12	4	1521,5791,18986,25653
EPI_ISL_678128	20A-1	19B-4	4	9	13	4	1521,5791,16723,25653
EPI_ISL_678128	20A-3	19B-1	2	11	13	4	1645,2989,20951,23600
EPI_ISL_678128	20C-1	19B-4	4	9	13	4	532,5791,18986,25653
EPI_ISL_678128	20B-2	19B-2	5	4	9	5	1521,5791,18787,25655,28394
EPI_ISL_678128	20B-2	19A-2	5	5	10	5	2099,6942,18787,25927,28666
EPI_ISL_678128	20B-2	19A-4	5	5	10	5	1521,6942,18986,24655,27394
EPI_ISL_678128	19A-4	20B-1	5	7	12	5	1521,10472,18986,24819,27394
EPI_ISL_678128	20B-1	19A-2	7	5	12	5	2099,10472,18787,26091,28666
EPI_ISL_678128	20B-2	19A-3	5	7	12	5	1521,4556,18787,23548,28478
EPI_ISL_678128	20B-2	19B-3	5	7	12	5	1521,5791,20613,25655,28394
EPI_ISL_678128	20B-2	19B-4	5	9	14	5	1521,5791,18986,24573,28754
EPI_ISL_678128	19A-2	20C-1	5	4	9	6	532,1110,2099,6942,18787,27007
EPI_ISL_678128	19A-3	20A-2	7	3	10	6	1521,4556,18787,23548,24628,26819
EPI_ISL_678128	19A-3	20A-1	7	4	11	6	1521,4556,16524,23548,24628,26819
EPI_ISL_678128	19A-3	20C-1	7	4	11	6	532,4556,18787,23548,24628,26819
EPI_ISL_678128	20A-2	19B-1	3	11	14	6	1645,2989,20951,23600,24680,26028
EPI_ISL_678128	20A-1	19B-1	4	11	15	6	1645,2989,18688,23600,24680,26028
EPI_ISL_678128	20C-1	19B-1	4	11	15	6	656,2989,20951,23600,24680,26028
EPI_ISL_678128	20B-2	19B-1	5	11	16	6	1645,2989,20951,23600,28394,29173
EPI_ISL_678128	20B-1	19B-2	7	4	11	7	1521,5791,9321,12134,18787,25819,28394
EPI_ISL_678128	20B-1	19A-3	7	7	14	7	1521,4556,8086,10472,18787,23712,28478
EPI_ISL_678128	20B-1	19B-3	7	7	14	7	1521,5791,9321,12134,20613,25819,28394
EPI_ISL_678128	20B-1	19B-4	7	9	16	7	1521,5791,9669,12134,18986,24737,28754
EPI_ISL_678128	20B-1	19B-1	7	11	18	8	1645,2989,9321,12134,20951,23764,28394,29173
EPI_ISL_678137	19A-1	20A-2	3	2	5	3	1521,18787,24365
EPI_ISL_678137	19A-1	20A-1	3	3	6	3	1521,16524,24365
EPI_ISL_678137	19A-1	20C-1	3	3	6	3	1930,18787,24365
EPI_ISL_678137	20A-2	19B-2	2	5	7	3	1521,18787,24365
EPI_ISL_678137	19A-2	20A-2	6	2	8	3	701,18787,24365
EPI_ISL_678137	19A-4	20A-2	6	2	8	3	1521,18986,24365
EPI_ISL_678137	20A-1	19B-2	3	5	8	3	1521,16524,24365
EPI_ISL_678137	20C-1	19B-2	3	5	8	3	1930,18787,24365
EPI_ISL_678137	19A-2	20A-1	6	3	9	3	701,16524,24365
EPI_ISL_678137	19A-2	20C-1	6	3	9	3	1110,18787,24365
EPI_ISL_678137	19A-4	20A-1	6	3	9	3	1521,16723,24365
EPI_ISL_678137	19A-4	20C-1	6	3	9	3	1930,18986,24365
EPI_ISL_678137	19A-3	20A-2	8	2	10	3	1521,18787,23548
EPI_ISL_678137	20A-2	19B-3	2	8	10	3	1521,20613,24365
EPI_ISL_678137	19A-3	20A-1	8	3	11	3	1521,16524,23548
EPI_ISL_678137	19A-3	20C-1	8	3	11	3	1930,18787,23548
EPI_ISL_678137	20A-1	19B-3	3	8	11	3	1521,18350,24365
EPI_ISL_678137	20C-1	19B-3	3	8	11	3	1930,20613,24365
EPI_ISL_678137	20A-2	19B-4	2	10	12	3	1521,18986,24365
EPI_ISL_678137	20A-1	19B-4	3	10	13	3	1521,16723,24365
EPI_ISL_678137	20C-1	19B-4	3	10	13	3	1930,18986,24365
EPI_ISL_678137	20A-2	19B-1	2	12	14	3	247,20951,23600
EPI_ISL_678137	20A-1	19B-1	3	12	15	3	247,18688,23600
EPI_ISL_678137	20C-1	19B-1	3	12	15	5	247,656,1930,20951,23600
EPI_ISL_678139	20A-3	19B-2	2	4	6	4	5791,11477,18787,25655
EPI_ISL_678139	20A-2	19B-2	3	4	7	4	5791,11477,18787,26735
EPI_ISL_678139	20A-1	19B-2	4	4	8	4	5791,11477,16524,26735
EPI_ISL_678139	20A-3	19B-3	2	7	9	4	5791,11477,20613,25655
EPI_ISL_678139	20A-2	19B-3	3	7	10	4	5791,11477,20613,26735
EPI_ISL_678139	20A-1	19B-3	4	7	11	4	5791,11477,18350,26735
EPI_ISL_678139	20A-3	19B-4	2	9	11	4	5791,9011,18986,24573
EPI_ISL_678139	20A-2	19B-4	3	9	12	4	5791,9011,18986,25653
EPI_ISL_678139	20A-1	19B-4	4	9	13	4	5791,9011,16723,25653
EPI_ISL_678139	20A-3	19B-1	2	11	13	4	5861,11477,20951,23600
EPI_ISL_678139	20B-2	19B-2	5	4	9	5	5791,11477,18787,25655,28394
EPI_ISL_678139	20B-1	19B-2	7	4	11	5	5791,12134,18787,25819,28394
EPI_ISL_678139	20B-2	19B-3	5	7	12	5	5791,11477,20613,25655,28394
EPI_ISL_678139	20B-1	19B-3	7	7	14	5	5791,12134,20613,25819,28394
EPI_ISL_678139	20B-2	19B-4	5	9	14	5	5791,9011,18986,24573,28754
EPI_ISL_678139	20C-1	19B-2	4	4	8	6	532,1930,5791,11477,18787,26735
EPI_ISL_678139	20C-1	19B-3	4	7	11	6	532,1930,5791,11477,20613,26735
EPI_ISL_678139	20C-1	19B-4	4	9	13	6	532,1930,5791,9011,18986,25653
EPI_ISL_678139	20A-2	19B-1	3	11	14	6	5861,11477,20951,23600,24680,26028
EPI_ISL_678139	20A-1	19B-1	4	11	15	6	5861,11477,18688,23600,24680,26028
EPI_ISL_678139	20B-2	19B-1	5	11	16	6	5861,11477,20951,23600,28394,29173
EPI_ISL_678139	20B-1	19B-1	7	11	18	6	5861,12134,20951,23764,28394,29173
EPI_ISL_678139	20B-1	19B-4	7	9	16	7	5791,9011,9669,12134,18986,24737,28754
EPI_ISL_678139	20C-1	19B-1	4	11	15	8	656,1930,5861,11477,20951,23600,24680,26028
EPI_ISL_678176	19A-1	20A-1	4	2	6	1	21022
EPI_ISL_678176	20A-1	19B-2	2	6	8	2	21022,26735
EPI_ISL_678176	19A-2	20A-1	7	2	9	2	21022,27007
EPI_ISL_678176	19A-4	20A-1	7	2	9	2	21022,25735
EPI_ISL_678176	20A-1	19B-3	2	9	11	2	21022,26735
EPI_ISL_678176	20A-1	19B-4	2	11	13	2	21022,25653
EPI_ISL_678176	19A-3	20A-1	9	2	11	4	21022,23548,24628,26819
EPI_ISL_678176	20A-1	19B-1	2	13	15	4	21022,23600,24680,26028
EPI_ISL_678231	20A-1	19B-2	3	5	8	5	1521,5791,11477,21022,24365
EPI_ISL_678231	20A-1	19B-3	3	8	11	5	1521,5791,11477,21022,24365
EPI_ISL_678231	20A-1	19B-4	3	10	13	5	1521,5791,9011,21022,24365
EPI_ISL_678231	20A-1	19B-1	3	12	15	5	247,5861,11477,21022,23600
EPI_ISL_678232	20A-1	19B-2	3	5	8	5	1521,5791,11477,21022,24365
EPI_ISL_678232	20A-1	19B-3	3	8	11	5	1521,5791,11477,21022,24365
EPI_ISL_678232	20A-1	19B-4	3	10	13	5	1521,5791,9011,21022,24365
EPI_ISL_678232	20A-1	19B-1	3	12	15	5	247,5861,11477,21022,23600
EPI_ISL_678246	19A-1	20A-1	4	2	6	3	1521,8604,24365
EPI_ISL_678246	20A-1	19B-2	2	6	8	4	1521,5791,24365,26735
EPI_ISL_678246	19A-2	20A-1	7	2	9	4	2099,6942,24365,27007
EPI_ISL_678246	19A-4	20A-1	7	2	9	4	1521,6942,24365,25735
EPI_ISL_678246	19A-3	20A-1	9	2	11	4	1521,4556,24628,26819
EPI_ISL_678246	20A-1	19B-3	2	9	11	4	1521,5791,24365,26735
EPI_ISL_678246	20A-1	19B-4	2	11	13	4	1521,5791,24365,25653
EPI_ISL_678246	20A-1	19B-1	2	13	15	4	1645,2989,24680,26028
EPI_ISL_679851	19A-4	20A-3	5	2	7	4	6942,12627,14488,18986
EPI_ISL_679851	20B-2	19A-4	5	5	10	5	6942,12627,14488,18986,27394
EPI_ISL_679851	19A-4	20A-2	5	3	8	6	6942,12627,14488,18986,24365,25735
EPI_ISL_679851	19A-4	20A-1	5	4	9	6	6942,12627,14488,21022,24365,25735
EPI_ISL_679851	19A-4	20B-1	5	7	12	7	6449,12627,14488,18986,23449,24819,27394
EPI_ISL_679851	19A-4	20C-1	5	4	9	8	532,1930,6942,12627,14488,18986,24365,25735
EPI_ISL_681702	20B-1	19A-1	5	4	9	2	1521,23449
EPI_ISL_681702	20B-1	19B-2	5	6	11	4	1521,23449,25819,28394
EPI_ISL_681702	19A-4	20B-1	7	5	12	4	1521,23449,24819,27394
EPI_ISL_681702	20B-1	19A-2	5	7	12	4	701,23449,26091,28666
EPI_ISL_681702	20B-1	19A-3	5	9	14	4	1521,23449,23712,28478
EPI_ISL_681702	20B-1	19B-3	5	9	14	4	1521,23449,25819,28394
EPI_ISL_681702	20B-1	19B-4	5	11	16	4	1521,23449,24737,28754
EPI_ISL_681702	20B-1	19B-1	5	13	18	5	247,23449,23764,28394,29173
EPI_ISL_681703	20B-2	19A-1	2	5	7	3	1521,18787,26024
EPI_ISL_681703	20B-2	19B-2	2	7	9	3	1521,18787,25655
EPI_ISL_681703	20B-2	19A-2	2	8	10	3	701,18787,25927
EPI_ISL_681703	20B-2	19A-4	2	8	10	3	1521,18986,24655
EPI_ISL_681703	20B-2	19A-3	2	10	12	3	1521,18787,23548
EPI_ISL_681703	20B-2	19B-3	2	10	12	3	1521,20613,25655
EPI_ISL_681703	20B-2	19B-4	2	12	14	3	1521,18986,24573
EPI_ISL_681703	20B-2	19B-1	2	14	16	3	247,20951,23600
EPI_ISL_681703	20B-1	19A-1	4	5	9	5	1521,6449,12134,18787,26188
EPI_ISL_681703	20B-1	19B-2	4	7	11	5	1521,9321,12134,18787,25819
EPI_ISL_681703	19A-4	20B-1	8	4	12	5	1521,6449,10472,18986,24819
EPI_ISL_681703	20B-1	19A-2	4	8	12	5	701,6449,10472,18787,26091
EPI_ISL_681703	20B-1	19A-3	4	10	14	5	1521,8086,10472,18787,23712
EPI_ISL_681703	20B-1	19B-3	4	10	14	5	1521,9321,12134,20613,25819
EPI_ISL_681703	20B-1	19B-4	4	12	16	5	1521,9669,12134,18986,24737
EPI_ISL_681703	20B-1	19B-1	4	14	18	5	247,9321,12134,20951,23764
EPI_ISL_681929	19A-1	20A-2	3	2	5	3	1521,18787,24365
EPI_ISL_681929	19A-1	20A-1	3	3	6	3	1521,16524,24365
EPI_ISL_681929	19A-1	20C-1	3	3	6	3	1930,18787,24365
EPI_ISL_681929	20A-2	19B-2	2	5	7	3	1521,18787,24365
EPI_ISL_681929	19A-2	20A-2	6	2	8	3	701,18787,24365
EPI_ISL_681929	19A-4	20A-2	6	2	8	3	1521,18986,24365
EPI_ISL_681929	20A-1	19B-2	3	5	8	3	1521,16524,24365
EPI_ISL_681929	20C-1	19B-2	3	5	8	3	1930,18787,24365
EPI_ISL_681929	19A-2	20A-1	6	3	9	3	701,16524,24365
EPI_ISL_681929	19A-2	20C-1	6	3	9	3	1110,18787,24365
EPI_ISL_681929	19A-4	20A-1	6	3	9	3	1521,16723,24365
EPI_ISL_681929	19A-4	20C-1	6	3	9	3	1930,18986,24365
EPI_ISL_681929	19A-3	20A-2	8	2	10	3	1521,18787,23548
EPI_ISL_681929	20A-2	19B-3	2	8	10	3	1521,20613,24365
EPI_ISL_681929	19A-3	20A-1	8	3	11	3	1521,16524,23548
EPI_ISL_681929	19A-3	20C-1	8	3	11	3	1930,18787,23548
EPI_ISL_681929	20A-1	19B-3	3	8	11	3	1521,18350,24365
EPI_ISL_681929	20C-1	19B-3	3	8	11	3	1930,20613,24365
EPI_ISL_681929	20A-2	19B-4	2	10	12	3	1521,18986,24365
EPI_ISL_681929	20A-1	19B-4	3	10	13	3	1521,16723,24365
EPI_ISL_681929	20C-1	19B-4	3	10	13	3	1930,18986,24365
EPI_ISL_681929	20A-2	19B-1	2	12	14	3	247,20951,23600
EPI_ISL_681929	20A-1	19B-1	3	12	15	3	247,18688,23600
EPI_ISL_681929	20C-1	19B-1	3	12	15	5	247,656,1930,20951,23600
EPI_ISL_682103	19A-4	20C-1	7	2	9	4	6942,12627,14488,18986
EPI_ISL_682107	19A-4	20C-1	7	2	9	4	6942,12627,14488,18986
EPI_ISL_682115	20B-2	20C-1	2	3	5	1	27104
EPI_ISL_682115	20B-1	20C-1	4	3	7	1	27104
EPI_ISL_682182	19A-4	20C-1	7	2	9	4	6942,12627,14488,18986
EPI_ISL_683067	20B-2	19A-3	2	10	12	4	8579,12288,23548,26002
EPI_ISL_683067	20B-1	19A-3	4	10	14	4	8086,12288,23449,26002
EPI_ISL_683068	20B-2	19A-3	2	10	12	4	8579,12288,23548,26002
EPI_ISL_683068	20B-1	19A-3	4	10	14	4	8086,12288,23449,26002
EPI_ISL_683069	20B-2	19A-3	2	10	12	4	8579,12288,23548,26002
EPI_ISL_683069	20B-1	19A-3	4	10	14	4	8086,12288,23449,26002
EPI_ISL_683728	19A-4	20C-1	7	2	9	4	6942,12627,14488,18986
EPI_ISL_684129	20A-2	19B-2	5	2	7	1	24365
EPI_ISL_684129	20A-1	19B-2	6	2	8	1	24365
EPI_ISL_684129	20C-1	19B-2	6	2	8	1	24365
EPI_ISL_684129	20A-2	19B-3	5	5	10	3	15959,20613,24365
EPI_ISL_684129	20A-1	19B-3	6	5	11	3	15959,18350,24365
EPI_ISL_684129	20C-1	19B-3	6	5	11	3	15959,20613,24365
EPI_ISL_684129	20A-2	19B-4	5	7	12	5	9011,11824,14488,18986,24365
EPI_ISL_684129	20A-1	19B-4	6	7	13	5	9011,11824,14488,16723,24365
EPI_ISL_684129	20C-1	19B-4	6	7	13	5	9011,11824,14488,18986,24365
EPI_ISL_684129	20A-2	19B-1	5	9	14	7	247,1645,2989,5861,16454,20951,23600
EPI_ISL_684129	20A-1	19B-1	6	9	15	7	247,1645,2989,5861,16454,18688,23600
EPI_ISL_684129	20C-1	19B-1	6	9	15	7	247,656,2989,5861,16454,20951,23600
EPI_ISL_691706	20A-3	19B-4	2	9	11	3	1521,28282,28642
EPI_ISL_691706	20B-2	19B-4	5	9	14	4	1521,28282,28642,28754
EPI_ISL_691706	20A-2	19B-4	3	9	12	5	1521,24365,25653,28282,28642
EPI_ISL_691706	20C-1	19B-4	4	9	13	5	1930,24365,25653,28282,28642
EPI_ISL_691706	20A-1	19B-4	4	9	13	7	1521,16723,21022,24365,25653,28282,28642
EPI_ISL_691706	20B-1	19B-4	7	9	16	8	1521,9669,12134,23449,24737,28282,28642,28754
EPI_ISL_691716	19A-1	20A-3	2	2	4	1	8604
EPI_ISL_691716	20A-3	19B-2	2	4	6	1	5791
EPI_ISL_691716	19A-4	20A-3	5	2	7	1	6942
EPI_ISL_691716	19A-3	20A-3	7	2	9	1	4556
EPI_ISL_691716	20A-3	19B-3	2	7	9	1	5791
EPI_ISL_691716	20A-3	19B-4	2	9	11	1	5791
EPI_ISL_691716	19A-1	20A-2	2	3	5	2	8604,24365
EPI_ISL_691716	19A-1	20C-1	2	4	6	2	8604,24365
EPI_ISL_691716	20B-2	19A-1	5	2	7	2	8604,26024
EPI_ISL_691716	20B-1	19A-1	7	2	9	2	12134,23449
EPI_ISL_691716	20B-2	19B-2	5	4	9	2	5791,28394
EPI_ISL_691716	20B-2	19A-4	5	5	10	2	6942,27394
EPI_ISL_691716	20B-2	19A-3	5	7	12	2	4556,28478
EPI_ISL_691716	20B-2	19B-3	5	7	12	2	5791,28394
EPI_ISL_691716	20B-2	19B-4	5	9	14	2	5791,28754
EPI_ISL_691716	19A-2	20A-3	5	2	7	3	701,2099,6942
EPI_ISL_691716	20A-2	19B-2	3	4	7	3	5791,24365,26735
EPI_ISL_691716	19A-4	20A-2	5	3	8	3	6942,24365,25735
EPI_ISL_691716	20C-1	19B-2	4	4	8	3	5791,24365,26735
EPI_ISL_691716	19A-4	20C-1	5	4	9	3	6942,24365,25735
EPI_ISL_691716	19A-3	20A-2	7	3	10	3	4556,24628,26819
EPI_ISL_691716	20A-2	19B-3	3	7	10	3	5791,24365,26735
EPI_ISL_691716	19A-3	20C-1	7	4	11	3	4556,24628,26819
EPI_ISL_691716	20C-1	19B-3	4	7	11	3	5791,24365,26735
EPI_ISL_691716	20A-2	19B-4	3	9	12	3	5791,24365,25653
EPI_ISL_691716	20A-3	19B-1	2	11	13	3	247,1645,2989
EPI_ISL_691716	20C-1	19B-4	4	9	13	3	5791,24365,25653
EPI_ISL_691716	19A-1	20A-1	2	4	6	4	8604,16524,21022,24365
EPI_ISL_691716	20B-2	19A-2	5	5	10	4	701,2099,6942,28666
EPI_ISL_691716	19A-4	20B-1	5	7	12	4	10472,23449,24819,27394
EPI_ISL_691716	19A-2	20A-2	5	3	8	5	701,2099,6942,24365,27007
EPI_ISL_691716	20A-1	19B-2	4	4	8	5	5791,16524,21022,24365,26735
EPI_ISL_691716	19A-2	20C-1	5	4	9	5	1110,2099,6942,24365,27007
EPI_ISL_691716	19A-4	20A-1	5	4	9	5	6942,16723,21022,24365,25735
EPI_ISL_691716	19A-3	20A-1	7	4	11	5	4556,16524,21022,24628,26819
EPI_ISL_691716	20A-1	19B-3	4	7	11	5	5791,18350,21022,24365,26735
EPI_ISL_691716	20A-1	19B-4	4	9	13	5	5791,16723,21022,24365,25653
EPI_ISL_691716	20A-2	19B-1	3	11	14	5	247,1645,2989,24680,26028
EPI_ISL_691716	20C-1	19B-1	4	11	15	5	247,656,2989,24680,26028
EPI_ISL_691716	20B-2	19B-1	5	11	16	5	247,1645,2989,28394,29173
EPI_ISL_691716	20B-1	19B-2	7	4	11	6	5791,9321,12134,23449,25819,28394
EPI_ISL_691716	20B-1	19A-2	7	5	12	6	701,2099,10472,23449,26091,28666
EPI_ISL_691716	20B-1	19A-3	7	7	14	6	4556,8086,10472,23449,23712,28478
EPI_ISL_691716	20B-1	19B-3	7	7	14	6	5791,9321,12134,23449,25819,28394
EPI_ISL_691716	20B-1	19B-4	7	9	16	6	5791,9669,12134,23449,24737,28754
EPI_ISL_691716	19A-2	20A-1	5	4	9	7	701,2099,6942,16524,21022,24365,27007
EPI_ISL_691716	20A-1	19B-1	4	11	15	7	247,1645,2989,18688,21022,24680,26028
EPI_ISL_691716	20B-1	19B-1	7	11	18	9	247,1645,2989,9321,12134,23449,23764,28394,29173
EPI_ISL_693266	19A-3	19B-4	10	2	12	4	10162,12288,28109,28366
EPI_ISL_693709	19A-4	20C-1	7	2	9	4	6942,12627,14488,18986
EPI_ISL_693755	19A-2	20C-1	7	2	9	4	6942,12627,24365,27007
EPI_ISL_693755	19A-4	20C-1	7	2	9	4	6942,12627,24365,25735
EPI_ISL_693755	19A-3	20C-1	9	2	11	4	8579,12288,24628,26819
EPI_ISL_695063	20B-2	20A-1	2	3	5	1	27104
EPI_ISL_695063	20B-1	20A-1	4	3	7	1	27104
EPI_ISL_695065	20B-2	20A-1	2	3	5	1	27104
EPI_ISL_695065	20B-1	20A-1	4	3	7	1	27104
EPI_ISL_695066	20B-2	20A-1	2	3	5	1	27104
EPI_ISL_695066	20B-1	20A-1	4	3	7	1	27104
EPI_ISL_698124	20A-3	19B-2	2	4	6	3	5791,11477,25655
EPI_ISL_698124	20A-2	19B-2	3	4	7	3	5791,11477,24365
EPI_ISL_698124	20A-3	19B-3	2	7	9	3	5791,11477,25655
EPI_ISL_698124	20B-2	19B-2	5	4	9	3	5791,11477,25655
EPI_ISL_698124	20A-2	19B-3	3	7	10	3	5791,11477,24365
EPI_ISL_698124	20B-1	19B-2	7	4	11	3	5791,12134,23449
EPI_ISL_698124	20B-2	19B-3	5	7	12	3	5791,11477,25655
EPI_ISL_698124	20B-1	19B-3	7	7	14	3	5791,12134,23449
EPI_ISL_698124	20A-3	19B-4	2	9	11	4	5791,9011,26943,28282
EPI_ISL_698124	20A-3	19B-1	2	11	13	4	5861,11477,27992,28804
EPI_ISL_698124	20B-2	19B-1	5	11	16	4	5861,11477,27992,29173
EPI_ISL_698124	20A-1	19B-2	4	4	8	5	5791,11477,16524,21022,24365
EPI_ISL_698124	20C-1	19B-2	4	4	8	5	532,1930,5791,11477,24365
EPI_ISL_698124	20A-1	19B-3	4	7	11	5	5791,11477,18350,21022,24365
EPI_ISL_698124	20C-1	19B-3	4	7	11	5	532,1930,5791,11477,24365
EPI_ISL_698124	20B-2	19B-4	5	9	14	5	5791,9011,26943,28282,28754
EPI_ISL_698124	20A-2	19B-4	3	9	12	6	5791,9011,24365,25653,26943,28282
EPI_ISL_698124	20A-2	19B-1	3	11	14	6	5861,11477,24680,26028,27992,28804
EPI_ISL_698124	20B-1	19B-1	7	11	18	6	5861,12134,23449,23764,27992,29173
EPI_ISL_698124	20A-1	19B-4	4	9	13	8	5791,9011,16723,21022,24365,25653,26943,28282
EPI_ISL_698124	20C-1	19B-4	4	9	13	8	532,1930,5791,9011,24365,25653,26943,28282
EPI_ISL_698124	20A-1	19B-1	4	11	15	8	5861,11477,18688,21022,24680,26028,27992,28804
EPI_ISL_698124	20C-1	19B-1	4	11	15	8	656,1930,5861,11477,24680,26028,27992,28804
EPI_ISL_698124	20B-1	19B-4	7	9	16	9	5791,9011,9669,12134,23449,24737,26943,28282,28754
EPI_ISL_698155	20B-2	19A-1	2	5	7	2	1521,18787
EPI_ISL_698155	20B-1	19A-1	4	5	9	4	1521,18787,23449,26188
EPI_ISL_698155	20B-2	19B-2	2	7	9	4	1521,5791,11477,18787
EPI_ISL_698155	20B-2	19A-2	2	8	10	4	2099,6942,12627,18787
EPI_ISL_698155	20B-2	19A-4	2	8	10	4	1521,6942,12627,14488
EPI_ISL_698155	20B-2	19A-3	2	10	12	4	1521,4556,13951,18787
EPI_ISL_698155	20B-2	19B-3	2	10	12	4	1521,5791,11477,15959
EPI_ISL_698155	20B-2	19B-4	2	12	14	4	1521,5791,11824,14488
EPI_ISL_698155	20B-2	19B-1	2	14	16	4	1645,2989,11477,16454
EPI_ISL_698155	20B-1	19B-2	4	7	11	6	1521,5791,9321,18787,23449,25819
EPI_ISL_698155	19A-4	20B-1	8	4	12	6	1521,10472,12627,14488,23449,24819
